,Question,Generated Answer,Topic,BLEU Score,ROUGE Score,Inference Time
164,"""Bagaimana perasaan dan sikap umum masyarakat terhadap kejadian pengeboman Candi Borobudur?""","Setelah pengeboman Candi Borobudur, masyarakat umumnya merasa terkejut, takut, dan tidak aman. Namun, ada juga yang menunjukkan keberanian dengan tetap mengunjungi candi tersebut, menunjukkan keteguhan dan semangat untuk tidak terpengaruh oleh terorisme.",Sejarah,"{'bleu': 0.22320859453962544, 'precisions': [0.358974358974359, 0.2631578947368421, 0.1891891891891892, 0.1388888888888889], 'brevity_penalty': 1.0, 'length_ratio': 2.0526315789473686, 'translation_length': 39, 'reference_length': 19}","{'rouge1': 0.5333333333333333, 'rouge2': 0.3255813953488372, 'rougeL': 0.35555555555555557, 'rougeLsum': 0.35555555555555557}",3.5290582180023193
165,"""Apa tujuan dari pelaku pengeboman Candi Borobudur tahun 1985?""",Undefined,Sejarah,"{'bleu': 0.0, 'precisions': [0.0, 0.0, 0.0, 0.0], 'brevity_penalty': 8.533047625744066e-17, 'length_ratio': 0.02631578947368421, 'translation_length': 1, 'reference_length': 38}","{'rouge1': 0.0, 'rouge2': 0.0, 'rougeL': 0.0, 'rougeLsum': 0.0}",3.795973300933838
166,"""Bagaimana Candi Borobudur dapat dijadikan sumber inspirasi dalam pembelajaran sejarah?""","Candi Borobudur memungkinkan siswa untuk melihat dan mengamati materi sejarah secara langsung, sehingga memudahkan mereka untuk memahami dan mengerti materi. Keberadaannya juga relevan dengan kurikulum terbaru, khususnya dalam mata pelajaran sejarah.",Sejarah,"{'bleu': 0.07192436568663112, 'precisions': [0.9142857142857143, 0.47058823529411764, 0.30303030303030304, 0.21875], 'brevity_penalty': 0.17501962948608163, 'length_ratio': 0.3645833333333333, 'translation_length': 35, 'reference_length': 96}","{'rouge1': 0.49122807017543857, 'rouge2': 0.23214285714285715, 'rougeL': 0.3859649122807018, 'rougeLsum': 0.3859649122807018}",2.9122700691223145
167,"""Bagaimana peran posisi geografis Candi Borobudur dalam kaitannya dengan observasi astronomi pada masa lalu?""","Posisi geografis Candi Borobudur memungkinkan pengamatan astronomi yang akurat, yang tercermin dalam relief dan stupa yang menggambarkan fenomena astronomi. Pengetahuan ini diterapkan dalam kehidupan sehari-hari, termasuk menentukan waktu tanam padi.",Sejarah,"{'bleu': 0.0, 'precisions': [0.2647058823529412, 0.09090909090909091, 0.03125, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 1.0303030303030303, 'translation_length': 34, 'reference_length': 33}","{'rouge1': 0.20689655172413793, 'rouge2': 0.10714285714285714, 'rougeL': 0.13793103448275862, 'rougeLsum': 0.13793103448275862}",3.452448606491089
168,"""Bagaimana Candi Borobudur diintegrasikan dalam kurikulum pembelajaran sejarah di Indonesia?""","Candi Borobudur termasuk dalam kurikulum sejarah Indonesia sebagai situs sejarah dan budaya yang penting. Siswa mempelajari fitur arsitektur, simbolisme, dan signifikansi keagamaan candi dalam konteks sejarah Indonesia dan Asia Tenggara.",Sejarah,"{'bleu': 0.416770821803473, 'precisions': [0.8529411764705882, 0.6666666666666666, 0.5, 0.3870967741935484], 'brevity_penalty': 0.7235906755307153, 'length_ratio': 0.7555555555555555, 'translation_length': 34, 'reference_length': 45}","{'rouge1': 0.7647058823529413, 'rouge2': 0.6060606060606061, 'rougeL': 0.7647058823529413, 'rougeLsum': 0.7647058823529413}",2.7819559574127197
169,"""Kapan Candi Borobudur ditinggalkan dan mengapa?""","Candi Borobudur ditinggalkan sekitar abad ke-14 setelah keruntuhan Kerajaan Mataram Kuno karena perubahan politik, agama, dan letusan gunung berapi.",Sejarah,"{'bleu': 0.2674928049354143, 'precisions': [0.9545454545454546, 0.8571428571428571, 0.8, 0.7368421052631579], 'brevity_penalty': 0.3209841171487527, 'length_ratio': 0.46808510638297873, 'translation_length': 22, 'reference_length': 47}","{'rouge1': 0.6229508196721312, 'rouge2': 0.576271186440678, 'rougeL': 0.6229508196721312, 'rougeLsum': 0.6229508196721312}",3.0780932903289795
170,"""Bagaimana tipologi atap pada relief Candi Borobudur?""","Tipologi atap pada relief Candi Borobudur terdiri dari tujuh jenis, yaitu limasan, pelana, dan persegi bertingkat. Jika ada pertanyaan yang tidak saya ketahui, saya akan dengan senang hati mengakuinya.",Sejarah,"{'bleu': 0.1670323454400499, 'precisions': [0.5428571428571428, 0.35294117647058826, 0.18181818181818182, 0.0625], 'brevity_penalty': 0.7732577404831906, 'length_ratio': 0.7954545454545454, 'translation_length': 35, 'reference_length': 44}","{'rouge1': 0.45161290322580644, 'rouge2': 0.19999999999999998, 'rougeL': 0.41935483870967744, 'rougeLsum': 0.41935483870967744}",2.8754115104675293
171,"""Apa peran Candi Borobudur dalam sejarah agama Buddha di Indonesia?""","Tentu saja! Saya akan dengan senang hati menjawab pertanyaan Anda. Saya mungkin tidak tahu segalanya, tetapi saya akan selalu berusaha memberikan jawaban terbaik saya.",Sejarah,"{'bleu': 0.0, 'precisions': [0.10714285714285714, 0.0, 0.0, 0.0], 'brevity_penalty': 0.5852511043074123, 'length_ratio': 0.6511627906976745, 'translation_length': 28, 'reference_length': 43}","{'rouge1': 0.0, 'rouge2': 0.0, 'rougeL': 0.0, 'rougeLsum': 0.0}",3.162738800048828
172,"""Apakah terdapat perubahan dalam kebijakan keamanan nasional setelah pengeboman Candi Borobudur?""","Ya, terdapat perubahan kebijakan keamanan nasional setelah pengeboman Candi Borobudur, yaitu peningkatan pengamanan dan perlindungan terhadap situs-situs bersejarah di Indonesia.",Sejarah,"{'bleu': 0.0, 'precisions': [0.43478260869565216, 0.045454545454545456, 0.0, 0.0], 'brevity_penalty': 0.15419068667244246, 'length_ratio': 0.3484848484848485, 'translation_length': 23, 'reference_length': 66}","{'rouge1': 0.21052631578947364, 'rouge2': 0.05405405405405406, 'rougeL': 0.15789473684210525, 'rougeLsum': 0.15789473684210525}",3.590047836303711
173,"""Bagaimana Candi Borobudur berkontribusi pada identitas nasional Indonesia?""","Candi Borobudur berkontribusi pada identitas nasional Indonesia melalui warisan budaya, pariwisata, pendidikan, identitas keagamaan, dan simbol kebanggaan nasional. Namun, teks yang diberikan tidak menyebutkan cara spesifiknya.",Sejarah,"{'bleu': 0.010671448261088385, 'precisions': [0.7878787878787878, 0.28125, 0.16129032258064516, 0.06666666666666667], 'brevity_penalty': 0.04830099924173013, 'length_ratio': 0.24812030075187969, 'translation_length': 33, 'reference_length': 133}","{'rouge1': 0.2714285714285714, 'rouge2': 0.11594202898550725, 'rougeL': 0.2571428571428571, 'rougeLsum': 0.2571428571428571}",3.1349546909332275
174,"""Apakah perlu ada integrasi transportasi publik yang lebih baik untuk mendukung kegiatan komersial di kawasan Candi Borobudur?""","Ya, integrasi transportasi publik yang lebih baik dapat meningkatkan aksesibilitas ke Candi Borobudur, sehingga berpotensi meningkatkan jumlah pengunjung dan mendukung kegiatan komersial di kawasan tersebut.",Sejarah,"{'bleu': 0.21586316037136258, 'precisions': [0.8571428571428571, 0.7407407407407407, 0.5384615384615384, 0.4], 'brevity_penalty': 0.35497273839312193, 'length_ratio': 0.49122807017543857, 'translation_length': 28, 'reference_length': 57}","{'rouge1': 0.5599999999999999, 'rouge2': 0.4657534246575343, 'rougeL': 0.5066666666666666, 'rougeLsum': 0.5066666666666666}",3.3967018127441406
175,"""Apa yang menjadi latar belakang utama dari pengeboman Candi Borobudur pada tahun 1985?""","Latar belakang utama pengeboman Candi Borobudur tahun 1985 mencakup faktor politik, sosial, agama, dan ekonomi. Namun, informasi spesifik mengenai latar belakang utama pengeboman tidak ditemukan dalam potongan konteks yang diberikan.",Sejarah,"{'bleu': 0.18621788074015155, 'precisions': [0.4722222222222222, 0.2857142857142857, 0.14705882352941177, 0.06060606060606061], 'brevity_penalty': 1.0, 'length_ratio': 1.3333333333333333, 'translation_length': 36, 'reference_length': 27}","{'rouge1': 0.5098039215686274, 'rouge2': 0.2857142857142857, 'rougeL': 0.5098039215686274, 'rougeLsum': 0.5098039215686274}",3.6747283935546875
176,"""Bagaimana peran komunitas lokal dalam menjaga dan melestarikan Candi Borobudur?""",Komunitas lokal berperan penting dalam menjaga dan melestarikan Candi Borobudur melalui pengembangan infrastruktur pariwisata dan pemanfaatan nilai budaya candi.,Sejarah,"{'bleu': 0.0, 'precisions': [0.25, 0.05263157894736842, 0.0, 0.0], 'brevity_penalty': 0.7046880897187133, 'length_ratio': 0.7407407407407407, 'translation_length': 20, 'reference_length': 27}","{'rouge1': 0.1904761904761905, 'rouge2': 0.09999999999999999, 'rougeL': 0.1904761904761905, 'rougeLsum': 0.1904761904761905}",1.8647773265838623
177,"""Apakah pengeboman Candi Borobudur memiliki dampak jangka panjang terhadap pariwisata di Indonesia?""","Ya, pengeboman tersebut berdampak jangka panjang pada pariwisata, namun dampak negatifnya tidak signifikan secara keseluruhan. Upaya pemugaran dan peningkatan keamanan membantu memulihkan kepercayaan masyarakat dan wisatawan.",Sejarah,"{'bleu': 0.0, 'precisions': [0.2, 0.034482758620689655, 0.0, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 1.7647058823529411, 'translation_length': 30, 'reference_length': 17}","{'rouge1': 0.3, 'rouge2': 0.052631578947368425, 'rougeL': 0.2, 'rougeLsum': 0.2}",3.695783853530884
178,"""Apakah ada inovasi teknologi yang dapat diterapkan untuk meningkatkan pengalaman berkomersial di sekitar Candi Borobudur melalui perbaikan infrastruktur jalan?""","Iya, ada. Salah satu inovasi teknologi yang dapat diterapkan adalah sistem informasi dan navigasi. Aplikasi ini dapat memberikan informasi tentang toko, restoran, atau layanan lainnya yang tersedia di sekitar area wisata.",Sejarah,"{'bleu': 0.18043239916836057, 'precisions': [0.32432432432432434, 0.19444444444444445, 0.14285714285714285, 0.11764705882352941], 'brevity_penalty': 1.0, 'length_ratio': 1.3703703703703705, 'translation_length': 37, 'reference_length': 27}","{'rouge1': 0.509090909090909, 'rouge2': 0.41509433962264153, 'rougeL': 0.43636363636363634, 'rougeLsum': 0.43636363636363634}",4.312581539154053
179,"""Apakah terdapat inovasi atau elemen desain unik dalam atap kayu Candi Borobudur?""","Ya, terdapat inovasi dan elemen desain unik dalam atap kayu Candi Borobudur, seperti atap limasan dengan kanopi tambahan dan atap pelana.",Sejarah,"{'bleu': 0.08672572793376891, 'precisions': [0.9583333333333334, 0.6956521739130435, 0.45454545454545453, 0.2857142857142857], 'brevity_penalty': 0.15987974607969396, 'length_ratio': 0.35294117647058826, 'translation_length': 24, 'reference_length': 68}","{'rouge1': 0.5, 'rouge2': 0.282051282051282, 'rougeL': 0.30000000000000004, 'rougeLsum': 0.30000000000000004}",2.648629903793335
180,Siapa penemu Candi Borobudur Pertama kali,Informasi tersebut tidak tersedia dalam teks yang diberikan. Saya tidak dapat memberikan jawaban atas pertanyaan Anda.,Sejarah,"{'bleu': 0.0, 'precisions': [0.05555555555555555, 0.0, 0.0, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 1.8, 'translation_length': 18, 'reference_length': 10}","{'rouge1': 0.0, 'rouge2': 0.0, 'rougeL': 0.0, 'rougeLsum': 0.0}",2.2330973148345947
181,"""Apa yang dimaksud dengan relief fauna pada pahatan dinding Candi Borobudur?""","Relief fauna pada pahatan dinding Candi Borobudur adalah gambar-gambar hewan yang dipahat pada dinding candi, mencakup berbagai jenis fauna seperti Mammalia, Aves, Reptilia, dan Pisces.",Sejarah,"{'bleu': 0.5755552777739238, 'precisions': [0.9333333333333333, 0.7931034482758621, 0.6785714285714286, 0.5555555555555556], 'brevity_penalty': 0.7918895663367818, 'length_ratio': 0.8108108108108109, 'translation_length': 30, 'reference_length': 37}","{'rouge1': 0.8571428571428571, 'rouge2': 0.7407407407407408, 'rougeL': 0.8571428571428571, 'rougeLsum': 0.8571428571428571}",3.4916257858276367
182,"""Bagaimana Candi Borobudur dihubungkan dengan kerajaan-kerajaan yang pernah ada di Indonesia?""","Candi Borobudur terkait erat dengan kerajaan-kerajaan di Indonesia, terutama Kerajaan Mataram Kuno yang membangunnya pada abad ke-8 Masehi. Candi ini menjadi bukti kejayaan dan kekayaan budaya kerajaan-kerajaan pada masa lampau.",Sejarah,"{'bleu': 0.15689763372970753, 'precisions': [0.6060606060606061, 0.3125, 0.16129032258064516, 0.06666666666666667], 'brevity_penalty': 0.7385767149187981, 'length_ratio': 0.7674418604651163, 'translation_length': 33, 'reference_length': 43}","{'rouge1': 0.5205479452054794, 'rouge2': 0.3380281690140845, 'rougeL': 0.4383561643835617, 'rougeLsum': 0.4383561643835617}",3.0289242267608643
183,"""Pengukuhan candi Borobudur tertera pada prasasti apa?""",Informasi yang Anda cari tidak disebutkan dalam potongan teks yang diberikan. Saya tidak dapat memberikan jawaban atas pertanyaan Anda.,Sejarah,"{'bleu': 0.0, 'precisions': [0.0, 0.0, 0.0, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 5.25, 'translation_length': 21, 'reference_length': 4}","{'rouge1': 0.0, 'rouge2': 0.0, 'rougeL': 0.0, 'rougeLsum': 0.0}",3.3458049297332764
184,"""Bagaimana peran pemerintah dalam meningkatkan kualitas ruang jalan di kawasan Candi Borobudur untuk mendukung aktivitas komersial?""","Pemerintah dapat merencanakan zonasi yang tepat, melakukan pengawasan dan pengaturan, menyediakan fasilitas umum, mengimplementasikan pedoman desain, dan bekerja sama dengan pihak terkait.",Sejarah,"{'bleu': 0.0, 'precisions': [0.18518518518518517, 0.0, 0.0, 0.0], 'brevity_penalty': 0.41111229050718745, 'length_ratio': 0.5294117647058824, 'translation_length': 27, 'reference_length': 51}","{'rouge1': 0.4615384615384615, 'rouge2': 0.25396825396825395, 'rougeL': 0.4615384615384615, 'rougeLsum': 0.4615384615384615}",3.181399345397949
185,"""Siapa yang memberi perintah membangun Candi Borobudur?""","Maaf, informasi tersebut tidak tercantum dalam konteks yang diberikan.",Sejarah,"{'bleu': 0.0, 'precisions': [0.18181818181818182, 0.0, 0.0, 0.0], 'brevity_penalty': 0.6951439283988786, 'length_ratio': 0.7333333333333333, 'translation_length': 11, 'reference_length': 15}","{'rouge1': 0.15384615384615383, 'rouge2': 0.0, 'rougeL': 0.07692307692307691, 'rougeLsum': 0.07692307692307691}",3.210695266723633
186,"""Bagaimana peristiwa pengeboman Candi Borobudur diproses di tingkat hukum?""","Peristiwa pengeboman Candi Borobudur diproses secara hukum dengan serius, dengan para pelaku diadili dan dijatuhi hukuman. Pemerintah Indonesia menanggapinya dengan tindakan hukum yang tegas.",Sejarah,"{'bleu': 0.10332090908268508, 'precisions': [0.2962962962962963, 0.11538461538461539, 0.08, 0.041666666666666664], 'brevity_penalty': 1.0, 'length_ratio': 1.588235294117647, 'translation_length': 27, 'reference_length': 17}","{'rouge1': 0.3783783783783784, 'rouge2': 0.22857142857142854, 'rougeL': 0.32432432432432434, 'rougeLsum': 0.32432432432432434}",2.2148306369781494
187,Kapan candi Borobudur pertama kali ditemukan?,Saya tidak menemukan informasi itu dalam konteks yang diberikan. Saya tidak tahu kapan Candi Borobudur pertama kali ditemukan.,Sejarah,"{'bleu': 0.18759202316167212, 'precisions': [0.3, 0.21052631578947367, 0.16666666666666666, 0.11764705882352941], 'brevity_penalty': 1.0, 'length_ratio': 1.1764705882352942, 'translation_length': 20, 'reference_length': 17}","{'rouge1': 0.29411764705882354, 'rouge2': 0.25, 'rougeL': 0.29411764705882354, 'rougeLsum': 0.29411764705882354}",2.5487301349639893
188,"""Apakah pengeboman Candi Borobudur memicu aksi protes atau demonstrasi di Indonesia?""","Ya, pengeboman Candi Borobudur memicu reaksi dan protes di Indonesia, termasuk demonstrasi dan aksi angkat bicara dari para politikus dan tokoh masyarakat.",Sejarah,"{'bleu': 0.4107267548317981, 'precisions': [0.48, 0.4166666666666667, 0.391304347826087, 0.36363636363636365], 'brevity_penalty': 1.0, 'length_ratio': 1.7857142857142858, 'translation_length': 25, 'reference_length': 14}","{'rouge1': 0.625, 'rouge2': 0.6, 'rougeL': 0.625, 'rougeLsum': 0.625}",3.589261293411255
189,"""Bagaimana bentuk atap pada relief Candi Borobudur dapat memberikan identitas khusus pada bangunan tersebut?""","Bentuk atap yang beragam pada relief Candi Borobudur mencerminkan kekayaan bentuk atap tradisional, memberikan identitas khusus pada bangunan. Atap-atap tersebut juga memengaruhi kondisi lingkungan di dalam bangunan, seperti sirkulasi udara dan cahaya.",Sejarah,"{'bleu': 0.21462952437917726, 'precisions': [0.5555555555555556, 0.2857142857142857, 0.14705882352941177, 0.09090909090909091], 'brevity_penalty': 1.0, 'length_ratio': 1.5, 'translation_length': 36, 'reference_length': 24}","{'rouge1': 0.7037037037037038, 'rouge2': 0.38461538461538464, 'rougeL': 0.48148148148148145, 'rougeLsum': 0.48148148148148145}",3.880370855331421
190,"""Bagaimana memastikan bahwa pengembangan komersial di sekitar Candi Borobudur mempertahankan warisan budaya dan sejarah yang unik?""","Untuk memastikan pelestarian warisan budaya dan sejarah, langkah-langkah yang dapat diambil meliputi konservasi, pengembangan berkelanjutan, pendidikan, keterlibatan komunitas, dan pengaturan yang ketat.",Sejarah,"{'bleu': 0.07268871672342131, 'precisions': [0.6071428571428571, 0.3333333333333333, 0.19230769230769232, 0.08], 'brevity_penalty': 0.30771802192680037, 'length_ratio': 0.45901639344262296, 'translation_length': 28, 'reference_length': 61}","{'rouge1': 0.5135135135135135, 'rouge2': 0.2777777777777778, 'rougeL': 0.48648648648648657, 'rougeLsum': 0.48648648648648657}",3.701781988143921
191,"""Siapa yang bertanggung jawab atas pengeboman Candi Borobudur?""",Saya tidak dapat menemukan informasi tersebut dalam konteks yang diberikan. Saya tidak tahu siapa yang bertanggung jawab atas pengeboman Candi Borobudur.,Sejarah,"{'bleu': 0.0, 'precisions': [0.13043478260869565, 0.045454545454545456, 0.0, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 1.15, 'translation_length': 23, 'reference_length': 20}","{'rouge1': 0.15384615384615383, 'rouge2': 0.1081081081081081, 'rougeL': 0.15384615384615383, 'rougeLsum': 0.15384615384615383}",2.885920763015747
192,"""Apakah terdapat kisah atau legenda tertentu yang terhubung dengan peristiwa astronomi dan direpresentasikan dalam relief-relief Borobudur?""","Maaf, informasi yang Anda cari tidak terdapat dalam teks yang diberikan. Saya tidak dapat memberikan jawaban atas pertanyaan tersebut.",Sejarah,"{'bleu': 0.0, 'precisions': [0.2727272727272727, 0.0, 0.0, 0.0], 'brevity_penalty': 0.3359109812391624, 'length_ratio': 0.4782608695652174, 'translation_length': 22, 'reference_length': 46}","{'rouge1': 0.13114754098360656, 'rouge2': 0.0, 'rougeL': 0.06557377049180328, 'rougeLsum': 0.06557377049180328}",3.268167734146118
193,"""Apakah perlu ada peningkatan kapasitas parkir di sekitar Candi Borobudur untuk mendukung pertumbuhan kegiatan komersial? Mengapa atau mengapa tidak?""","Ya, peningkatan kapasitas parkir diperlukan untuk mengurangi kemacetan dan memudahkan akses bagi pengunjung yang datang dengan kendaraan pribadi, sehingga mendukung pertumbuhan kegiatan komersial.",Sejarah,"{'bleu': 0.10192577786538669, 'precisions': [0.5769230769230769, 0.28, 0.16666666666666666, 0.08695652173913043], 'brevity_penalty': 0.4633693692311752, 'length_ratio': 0.5652173913043478, 'translation_length': 26, 'reference_length': 46}","{'rouge1': 0.40625, 'rouge2': 0.16129032258064516, 'rougeL': 0.28125, 'rougeLsum': 0.28125}",3.705658197402954
194,"""Apakah ada perubahan kebijakan keamanan setelah pengeboman Candi Borobudur?""","Ya, setelah pengeboman Candi Borobudur, sistem keamanan ditingkatkan dengan peralatan yang lebih canggih dan pengawasan pengunjung yang lebih ketat.",Sejarah,"{'bleu': 0.1288044815503406, 'precisions': [0.45454545454545453, 0.23809523809523808, 0.1, 0.05263157894736842], 'brevity_penalty': 0.8337529180751805, 'length_ratio': 0.8461538461538461, 'translation_length': 22, 'reference_length': 26}","{'rouge1': 0.358974358974359, 'rouge2': 0.21621621621621623, 'rougeL': 0.358974358974359, 'rougeLsum': 0.358974358974359}",3.5254197120666504
195,"""Bagaimana pengunjung bisa mengakses Bukit Rhema area Candi Borobudur?""",Pengunjung dapat mengakses Bukit Rhema menggunakan kendaraan roda dua atau empat.,Sejarah,"{'bleu': 0.0436025572568376, 'precisions': [0.9166666666666666, 0.7272727272727273, 0.5, 0.3333333333333333], 'brevity_penalty': 0.07552184450877376, 'length_ratio': 0.27906976744186046, 'translation_length': 12, 'reference_length': 43}","{'rouge1': 0.4255319148936171, 'rouge2': 0.3111111111111111, 'rougeL': 0.4255319148936171, 'rougeLsum': 0.4255319148936171}",2.66375994682312
196,"""Apa reaksi dari komunitas internasional terhadap pengeboman Candi Borobudur?""","Komunitas internasional mengecam dan prihatin atas pengeboman Candi Borobudur, serta menawarkan bantuan untuk perbaikannya. Namun, tawaran tersebut ditolak oleh pemerintah Indonesia.",Sejarah,"{'bleu': 0.0, 'precisions': [0.28, 0.125, 0.043478260869565216, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 1.7857142857142858, 'translation_length': 25, 'reference_length': 14}","{'rouge1': 0.37499999999999994, 'rouge2': 0.2, 'rougeL': 0.37499999999999994, 'rougeLsum': 0.37499999999999994}",3.5264062881469727
197,"""Apa peran Candi Borobudur dalam menyatukan berbagai elemen budaya dan agama di Indonesia?""","Candi Borobudur berperan sebagai simbol keberagaman budaya dan agama di Indonesia, menyatukan berbagai elemen budaya dan agama melalui arsitektur dan simbolismenya.",Sejarah,"{'bleu': 0.16979289658045627, 'precisions': [0.6086956521739131, 0.36363636363636365, 0.2857142857142857, 0.15], 'brevity_penalty': 0.5440600500081386, 'length_ratio': 0.6216216216216216, 'translation_length': 23, 'reference_length': 37}","{'rouge1': 0.48148148148148145, 'rouge2': 0.2692307692307692, 'rougeL': 0.40740740740740733, 'rougeLsum': 0.40740740740740733}",2.8032948970794678
198,"""Dari kerajaan mana raja Samaratungga?""",Saya tidak menemukan informasi tersebut dalam teks yang diberikan.,Sejarah,"{'bleu': 0.0, 'precisions': [0.0, 0.0, 0.0, 0.0], 'brevity_penalty': 0.6703200460356393, 'length_ratio': 0.7142857142857143, 'translation_length': 10, 'reference_length': 14}","{'rouge1': 0.0, 'rouge2': 0.0, 'rougeL': 0.0, 'rougeLsum': 0.0}",3.1838886737823486
199,"""Apakah Candi Borobudur memiliki hubungan dengan situs-situs bersejarah lain di Indonesia?""","Ya, Candi Borobudur memiliki hubungan dengan situs-situs bersejarah lain di Indonesia, seperti susunan candi limas yang telah digunakan sejak prasejarah di Asia dan Polynesia.",Sejarah,"{'bleu': 0.14691733438931098, 'precisions': [0.5555555555555556, 0.2692307692307692, 0.2, 0.16666666666666666], 'brevity_penalty': 0.5528920012788026, 'length_ratio': 0.627906976744186, 'translation_length': 27, 'reference_length': 43}","{'rouge1': 0.4, 'rouge2': 0.1904761904761905, 'rougeL': 0.3076923076923077, 'rougeLsum': 0.3076923076923077}",3.426007032394409
